gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
30940799,835727b6-f762-11e1-a439-00145eb45e9a,30940799,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,Diplotaxis muralis,,SPECIES,Diplotaxis muralis DC.,ES,VENTALLÓ, en un camp prop de can Vinyals,32498aba-d8d4-4202-ae39-d795577cdc4a,42.139793,3.065287,,,,,,,1997-04-03T00:00:00Z,3,4,1997,5376337,5376337,HUMAN_OBSERVATION,HGI,S,12201,,,CC_BY_4_0,,P. Gesti,,,2018-07-06T21:10:37.992Z,
30940798,835727b6-f762-11e1-a439-00145eb45e9a,30940798,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lutea,,SPECIES,Digitalis lutea L.,ES,GIRONA, a Sant Daniel, al torrent de la font d'en Llach,32498aba-d8d4-4202-ae39-d795577cdc4a,41.955032,2.817742,,,,,,,1981-05-15T00:00:00Z,15,5,1981,5414990,5414990,HUMAN_OBSERVATION,HGI,S,1220,,,CC_BY_4_0,,L. Polo,,,2018-07-06T21:10:36.038Z
30940797,835727b6-f762-11e1-a439-00145eb45e9a,30940797,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Agrimonia,Agrimonia eupatoria,,SPECIES,Agrimonia eupatoria L.,ES,GIRONA, a Sant Daniel,32498aba-d8d4-4202-ae39-d795577cdc4a,41.955032,2.817742,,,,,,,,,,,3001956,3001956,HUMAN_OBSERVATION,HGI,S,122,,,CC_BY_4_0,,L. Polo,,,2018-07-06T21:07:41.398Z,
30940796,835727b6-f762-11e1-a439-00145eb45e9a,30940796,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier ovalis,,SPECIES,Amelanchier ovalis Medik.,ES,MONTAGUT, al Pas dels Lliberals (Hortmoier, Oix),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1986-05-07T00:00:00Z,7,5,1986,3023878,3023878,HUMAN_OBSERVATION,HGI,S,12199,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:52.527Z
30940795,835727b6-f762-11e1-a439-00145eb45e9a,30940795,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lutea,,SPECIES,Digitalis lutea L.,ES,LLAGOSTERA,32498aba-d8d4-4202-ae39-d795577cdc4a,41.775024,2.938576,,,,,,,1982-06-05T00:00:00Z,5,6,1982,5414990,5414990,HUMAN_OBSERVATION,HGI,S,1219,,,CC_BY_4_0,,B. Comas,,,2018-07-06T21:10:36.062Z,,GEODETIC_DATUM_ASSUMED_WGS84
30940794,835727b6-f762-11e1-a439-00145eb45e9a,30940794,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lutea,,SPECIES,Digitalis lutea L.,ES,VALL D'EN BAS,32498aba-d8d4-4202-ae39-d795577cdc4a,42.13401,2.45423,,,,,,,1981-06-02T00:00:00Z,2,6,1981,5414990,5414990,HUMAN_OBSERVATION,HGI,S,1218,,,CC_BY_4_0,,L. Polo,,,2018-07-06T21:10:36.111Z,,GEODETIC_DATUM_ASSUMED_WGS84
30940793,835727b6-f762-11e1-a439-00145eb45e9a,30940793,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,Hippocrepis emerus,emerus,SUBSPECIES,Coronilla emerus subsp. emerus,ES,LA JONQUERA, a la riera de Requesens,32498aba-d8d4-4202-ae39-d795577cdc4a,42.437,2.944013,,,,,,,1997-03-21T00:00:00Z,21,3,1997,5938911,5353705,HUMAN_OBSERVATION,HGI,S,12178,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:09:55.921Z,
30940792,835727b6-f762-11e1-a439-00145eb45e9a,30940792,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Anogramma,Anogramma leptophylla,,SPECIES,Anogramma leptophylla (L.) Link,ES,LA JONQUERA, prop del barranc de la Verneda (Requesens),32498aba-d8d4-4202-ae39-d795577cdc4a,42.445999,2.931845,,,,,,,1997-03-21T00:00:00Z,21,3,1997,5566022,5566022,HUMAN_OBSERVATION,HGI,S,12174,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:08:02.105Z,
30940791,835727b6-f762-11e1-a439-00145eb45e9a,30940791,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes,Aphanes arvensis,,SPECIES,Aphanes arvensis L.,ES,LA JONQUERA, prop del barranc de la Verneda (Requesens), jaces,32498aba-d8d4-4202-ae39-d795577cdc4a,42.445999,2.931845,,,,,,,1997-03-21T00:00:00Z,21,3,1997,5365013,5365013,HUMAN_OBSERVATION,HGI,S,12173,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:08:07.040Z
30940790,835727b6-f762-11e1-a439-00145eb45e9a,30940790,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lutea,,SPECIES,Digitalis lutea L.,ES,VALL D'EN BAS,32498aba-d8d4-4202-ae39-d795577cdc4a,42.13401,2.45423,,,,,,,1981-06-08T00:00:00Z,8,6,1981,5414990,5414990,HUMAN_OBSERVATION,HGI,S,1217,,,CC_BY_4_0,,T. Bassols,,,2018-07-06T21:10:36.038Z,,GEODETIC_DATUM_ASSUMED_WGS84
30940789,835727b6-f762-11e1-a439-00145eb45e9a,30940789,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,,,,FAMILY,Scrophulariaceae,ES,MAÓ, a la cala Mesquida,32498aba-d8d4-4202-ae39-d795577cdc4a,39.876789,4.226628,,,,,,,,,,,2390,,HUMAN_OBSERVATION,HGI,S,1216,,,CC_BY_4_0,,L. Vilar i X. Viñas,,,2018-07-06T21:10:36.047Z,
30940788,835727b6-f762-11e1-a439-00145eb45e9a,30940788,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Capsella,Capsella rubella,rubella,SUBSPECIES,Capsella bursa-pastoris subsp. rubella (Reut.) Hobk.,ES,DARNIUS, sota Rocamelera, olivets,32498aba-d8d4-4202-ae39-d795577cdc4a,42.355843,2.834802,,,,,,,1997-03-09T00:00:00Z,9,3,1997,5375427,5375425,HUMAN_OBSERVATION,HGI,S,12158,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:08:59.874Z
30940787,835727b6-f762-11e1-a439-00145eb45e9a,30940787,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,Digitalis lutea,,SPECIES,Digitalis lutea L.,ES,LLAGOSTERA, capçalera del torrent de Noguera,32498aba-d8d4-4202-ae39-d795577cdc4a,41.774899,2.818253,,,,,,,1981-07-01T00:00:00Z,1,7,1981,5414990,5414990,HUMAN_OBSERVATION,HGI,S,1215,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:10:36.055Z,
30940786,835727b6-f762-11e1-a439-00145eb45e9a,30940786,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Agrimonia,Agrimonia eupatoria,,SPECIES,Agrimonia eupatoria L.,ES,VIDRERES, als prats de sota can Mundet,32498aba-d8d4-4202-ae39-d795577cdc4a,41.774899,2.818253,,,,,,,1981-10-22T00:00:00Z,22,10,1981,3001956,3001956,HUMAN_OBSERVATION,HGI,S,121,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:41.403Z,
30940785,835727b6-f762-11e1-a439-00145eb45e9a,30940785,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes,Aphanes microcarpa,,SPECIES,Aphanes microcarpa (Boiss. & Reut.) Rothm.,ES,CANTALLOPS, entre el mas Faig i Bell-lloc, brolles artigades,32498aba-d8d4-4202-ae39-d795577cdc4a,42.391964,2.931903,,,,,,,1997-03-10T00:00:00Z,10,3,1997,9062455,9062455,HUMAN_OBSERVATION,HGI,S,12085,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:08:07.097Z
30940784,835727b6-f762-11e1-a439-00145eb45e9a,30940784,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alyssum,Alyssum alyssoides,,SPECIES,Alyssum alyssoides L.,ES,DARNIUS, sota Rocamelera, olivets,32498aba-d8d4-4202-ae39-d795577cdc4a,42.355843,2.834802,,,,,,,1997-03-09T00:00:00Z,9,3,1997,3044855,3044855,HUMAN_OBSERVATION,HGI,S,12083,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:07:49.964Z
30940783,835727b6-f762-11e1-a439-00145eb45e9a,30940783,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Oeosporangium,Oeosporangium pteridioides,,SPECIES,Cheilanthes pteridioides (Reich.) C.Chr.,FR,BANYULS DE LA MARENDA, al serrat del Castell Serradillo,32498aba-d8d4-4202-ae39-d795577cdc4a,42.473019,3.065632,,,,,,,1997-02-28T00:00:00Z,28,2,1997,7335446,9783509,HUMAN_OBSERVATION,HGI,S,12056,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:09:22.116Z,
30940782,835727b6-f762-11e1-a439-00145eb45e9a,30940782,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Anogramma,Anogramma leptophylla,,SPECIES,Anogramma leptophylla (L.) Link,FR,BANYULS DE LA MARENDA, pujant al mas Vallòria, parets seques de vinya,32498aba-d8d4-4202-ae39-d795577cdc4a,42.473003,3.089962,,,,,,,1997-02-28T00:00:00Z,28,2,1997,5566022,5566022,HUMAN_OBSERVATION,HGI,S,12052,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:08:02.099Z
30940781,835727b6-f762-11e1-a439-00145eb45e9a,30940781,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Oeosporangium,Oeosporangium pteridioides,,SPECIES,Cheilanthes pteridioides (Reich.) C.Chr.,FR,BANYULS DE LA MARENDA, pujant al mas Vallòria, parets seques de vinya,32498aba-d8d4-4202-ae39-d795577cdc4a,42.473003,3.089962,,,,,,,1997-02-28T00:00:00Z,28,2,1997,7335446,9783509,HUMAN_OBSERVATION,HGI,S,12051,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:09:22.108Z
30940780,835727b6-f762-11e1-a439-00145eb45e9a,30940780,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla saxatilis,saxatilis,SUBSPECIES,Alchemilla alpina subsp. saxatilis (Buser) E.G.Camus,ES,MOLLÓ, en unes roques a la casilla de carabiners,32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1988-07-16T00:00:00Z,16,7,1988,3028163,3028162,HUMAN_OBSERVATION,HGI,S,12040,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.366Z,
30940779,835727b6-f762-11e1-a439-00145eb45e9a,30940779,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla saxatilis,saxatilis,SUBSPECIES,Alchemilla alpina subsp. saxatilis (Buser) E.G.Camus,ES,CAMPRODON, al coll de Bernadell en una landa (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3028163,3028162,HUMAN_OBSERVATION,HGI,S,12039,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.488Z
30940778,835727b6-f762-11e1-a439-00145eb45e9a,30940778,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla xanthochlora,xanthochlora,SUBSPECIES,Alchemilla vulgaris subsp. xanthochlora (Rothm.) A.Bolos & Vigo,ES,MOLLÓ, al coll de la Boixeda, en una clariana del Luzulo-Fagetum  (Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1988-07-26T00:00:00Z,26,7,1988,3028200,3028198,HUMAN_OBSERVATION,HGI,S,12038,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.346Z
30940777,835727b6-f762-11e1-a439-00145eb45e9a,30940777,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla xanthochlora,xanthochlora,SUBSPECIES,Alchemilla vulgaris subsp. xanthochlora (Rothm.) A.Bolos & Vigo,ES,MONTAGUT, al cim del Comanegra, en un Xerobromion  (Oix),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,,,,,3028200,3028198,HUMAN_OBSERVATION,HGI,S,12037,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.814Z
30940776,835727b6-f762-11e1-a439-00145eb45e9a,30940776,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla xanthochlora,xanthochlora,SUBSPECIES,Alchemilla vulgaris subsp. xanthochlora (Rothm.) A.Bolos & Vigo,ES,CAMPRODON, a can Bac de Rocabruna (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3028200,3028198,HUMAN_OBSERVATION,HGI,S,12036,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.646Z
30940775,835727b6-f762-11e1-a439-00145eb45e9a,30940775,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla coriacea,coriacea,SUBSPECIES,Alchemilla vulgaris subsp. coriacea (Buser) Camus,ES,CAMPRODON, a les Arçoles, prop d'un Brachypodio-Fraxinetum  (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1989-06-15T00:00:00Z,15,6,1989,3028257,3028252,HUMAN_OBSERVATION,HGI,S,12035,,,CC_BY_4_0,,X. Viñas,,
30940774,835727b6-f762-11e1-a439-00145eb45e9a,30940774,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla coriacea,coriacea,SUBSPECIES,Alchemilla vulgaris subsp. coriacea (Buser) Camus,ES,MOLLÓ, al coll de la Boixeda (Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3028257,3028252,HUMAN_OBSERVATION,HGI,S,12034,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.498Z,
30940773,835727b6-f762-11e1-a439-00145eb45e9a,30940773,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla tenuis,tenuis,SUBSPECIES,Alchemilla vulgaris subsp. tenuis (Buser) Murr,ES,CAMPRODON, a Bocabartella, en una avellanosa (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1987-05-12T00:00:00Z,12,5,1987,7404830,3027730,HUMAN_OBSERVATION,HGI,S,12033,,,CC_BY_4_0,,X. Viñas,,
30940772,835727b6-f762-11e1-a439-00145eb45e9a,30940772,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla flabellata,flabellata,SUBSPECIES,Alchemilla hybrida subsp. flabellata (Buser) Gams,ES,MOLLÓ, al coll de la Boixeda (Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1987-05-12T00:00:00Z,12,5,1987,3027738,3027735,HUMAN_OBSERVATION,HGI,S,12032,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.477Z,
30940771,835727b6-f762-11e1-a439-00145eb45e9a,30940771,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla flabellata,flabellata,SUBSPECIES,Alchemilla hybrida subsp. flabellata (Buser) Gams,ES,CAMPRODON, en una landa al cim de Montfalgars (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.404182,2.451895,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3027738,3027735,HUMAN_OBSERVATION,HGI,S,12031,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.316Z
30940770,835727b6-f762-11e1-a439-00145eb45e9a,30940770,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla flabellata,flabellata,SUBSPECIES,Alchemilla hybrida subsp. flabellata (Buser) Gams,ES,ALBANYÀ, al corral del Principi (Bassegoda, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1988-05-20T00:00:00Z,20,5,1988,3027738,3027735,HUMAN_OBSERVATION,HGI,S,12030,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.547Z
30940769,835727b6-f762-11e1-a439-00145eb45e9a,30940769,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,CAMPRODON, en un Eryngio-Plantaginetum  prop de can França (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1987-08-10T00:00:00Z,10,8,1987,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12029,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.584Z
30940768,835727b6-f762-11e1-a439-00145eb45e9a,30940768,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,MONTAGUT, a la cara sud del Comanegra (Oix),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1988-08-23T00:00:00Z,23,8,1988,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12028,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.011Z,
30940767,835727b6-f762-11e1-a439-00145eb45e9a,30940767,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,CAMPRODON, a Montfalgars (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.404182,2.451895,,,,,,,1987-07-29T00:00:00Z,29,7,1987,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12027,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.039Z
30940766,835727b6-f762-11e1-a439-00145eb45e9a,30940766,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,CAMPRODON, al cim de la Clapa (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12026,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:46.013Z
30940765,835727b6-f762-11e1-a439-00145eb45e9a,30940765,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,SANT PAU DE SEGURIES,32498aba-d8d4-4202-ae39-d795577cdc4a,42.223427,2.33229,,,,,,,1986-07-08T00:00:00Z,8,7,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12025,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.134Z,,GEODETIC_DATUM_ASSUMED_WGS84
30940764,835727b6-f762-11e1-a439-00145eb45e9a,30940764,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,ALBANYÀ, al coll d'Espinabell (Bassegoda, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1986-05-15T00:00:00Z,15,5,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12024,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:44.978Z
30940763,835727b6-f762-11e1-a439-00145eb45e9a,30940763,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,LA VALL D'EN BAS, al Puigsacalm,32498aba-d8d4-4202-ae39-d795577cdc4a,42.13401,2.45423,,,,,,,1986-05-20T00:00:00Z,20,5,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12023,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.271Z,
30940762,835727b6-f762-11e1-a439-00145eb45e9a,30940762,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,MONTAGUT, al prat dels Roures  (Hortmoier),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1986-06-11T00:00:00Z,11,6,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12022,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.377Z,
30940761,835727b6-f762-11e1-a439-00145eb45e9a,30940761,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,MONTAGUT, al pla Llarg (Pic de Sant Marc, Oix),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1986-05-11T00:00:00Z,11,5,1986,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12021,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.369Z
30940760,835727b6-f762-11e1-a439-00145eb45e9a,30940760,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,SALES DE LLIERCA, al coll d'Alp, a la serra de Gitarriu,32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1985-07-12T00:00:00Z,12,7,1985,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12020,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.006Z
30940759,835727b6-f762-11e1-a439-00145eb45e9a,30940759,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Alchemilla,Alchemilla glaucescens,glaucescens,SUBSPECIES,Alchemilla hybrida subsp. glaucescens (Wallr.) O.Bolos & Vigo,ES,CAMPRODON, dalt del torrent d'Aboç (Beget, Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,,,,,3027458,3027452,HUMAN_OBSERVATION,HGI,S,12019,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:45.540Z
30940758,835727b6-f762-11e1-a439-00145eb45e9a,30940758,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Agrimonia,Agrimonia eupatoria,eupatoria,VARIETY,Agrimonia eupatoria var. eupatoria,ES,MONTAGUT, a Sant Aniol,32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1979-07-25T00:00:00Z,25,7,1979,7271812,3001956,HUMAN_OBSERVATION,HGI,S,12018,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:41.410Z,
30940757,835727b6-f762-11e1-a439-00145eb45e9a,30940757,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Agrimonia,Agrimonia eupatoria,eupatoria,VARIETY,Agrimonia eupatoria var. eupatoria,ES,SALES DE LLIERCA, a  Sadernes al pont de Plansarenes,32498aba-d8d4-4202-ae39-d795577cdc4a,42.224583,2.574623,,,,,,,1985-07-12T00:00:00Z,12,7,1985,7271812,3001956,HUMAN_OBSERVATION,HGI,S,12017,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:41.511Z,
30940756,835727b6-f762-11e1-a439-00145eb45e9a,30940756,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier ovalis,,SPECIES,Amelanchier ovalis Medik.,ES,BEUDA, a les roques del Castellot,32498aba-d8d4-4202-ae39-d795577cdc4a,42.224968,2.695794,,,,,,,1986-11-19T00:00:00Z,19,11,1986,3023878,3023878,HUMAN_OBSERVATION,HGI,S,12016,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:52.681Z,
30940755,835727b6-f762-11e1-a439-00145eb45e9a,30940755,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier ovalis,,SPECIES,Amelanchier ovalis Medik.,ES,MONTAGUT, al Pont d'en Valentí (Oix),32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1985-06-14T00:00:00Z,14,6,1985,3023878,3023878,HUMAN_OBSERVATION,HGI,S,12015,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:52.505Z,
30940754,835727b6-f762-11e1-a439-00145eb45e9a,30940754,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier ovalis,,SPECIES,Amelanchier ovalis Medik.,ES,SALES DE LLIERCA, al Grau-sa-Didorta,32498aba-d8d4-4202-ae39-d795577cdc4a,42.31464,2.574017,,,,,,,1985-06-14T00:00:00Z,14,6,1985,3023878,3023878,HUMAN_OBSERVATION,HGI,S,12014,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:07:52.534Z,
30940753,835727b6-f762-11e1-a439-00145eb45e9a,30940753,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes,Aphanes arvensis,,SPECIES,Aphanes arvensis L.,ES,ARGELAGUER, en un camp,32498aba-d8d4-4202-ae39-d795577cdc4a,42.224968,2.695794,,,,,,,,,,,5365013,5365013,HUMAN_OBSERVATION,HGI,S,12013,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:08:07.011Z,
30940752,835727b6-f762-11e1-a439-00145eb45e9a,30940752,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Aphanes,Aphanes arvensis,,SPECIES,Aphanes arvensis L.,ES,MOLLÓ, a can Marçal de Rocabruna (Alta Garrotxa),32498aba-d8d4-4202-ae39-d795577cdc4a,42.314125,2.452677,,,,,,,1987-07-29T00:00:00Z,29,7,1987,5365013,5365013,HUMAN_OBSERVATION,HGI,S,12012,,,CC_BY_4_0,,X. Viñas,,,2018-07-06T21:08:07.025Z,
